0,Y3Vyc29yOnYyOpHOBSVFjg==,freeCodeCamp/freeCodeCamp,MERGED,2016-09-22 12:34:52+00:00,2016-10-07 09:39:52+00:00,2016-10-07 09:39:52+00:00,336,1,190,7,2
0,Y3Vyc29yOnYyOpHOBSVJCQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-09-22 12:41:20+00:00,2016-10-16 21:00:33+00:00,2016-10-16 21:00:33+00:00,576,1,1759,5,2
0,Y3Vyc29yOnYyOpHOBSbuGw==,freeCodeCamp/freeCodeCamp,CLOSED,2016-09-23 00:31:38+00:00,,2016-11-04 15:11:30+00:00,1008,6,2312,4,4
0,Y3Vyc29yOnYyOpHOBSibpw==,freeCodeCamp/freeCodeCamp,MERGED,2016-09-23 17:03:07+00:00,2016-09-26 18:03:22+00:00,2016-09-26 18:03:22+00:00,72,2,139,3,3
0,Y3Vyc29yOnYyOpHOBSzLZA==,freeCodeCamp/freeCodeCamp,MERGED,2016-09-26 21:24:23+00:00,2016-10-16 21:10:55+00:00,2016-10-16 21:10:55+00:00,456,1,1896,4,1
0,Y3Vyc29yOnYyOpHOBTGUWA==,freeCodeCamp/freeCodeCamp,MERGED,2016-09-28 14:48:27+00:00,2016-10-27 15:03:28+00:00,2016-10-27 15:03:28+00:00,696,2,2322,8,15
0,Y3Vyc29yOnYyOpHOBTlw5w==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-02 23:20:19+00:00,2016-10-04 20:02:02+00:00,2016-10-04 20:02:02+00:00,24,1,2018,4,3
0,Y3Vyc29yOnYyOpHOBT6r5w==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-04 23:31:03+00:00,2017-01-27 05:07:22+00:00,2017-01-27 05:07:22+00:00,2736,25,0,6,1
0,Y3Vyc29yOnYyOpHOBUSaBA==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-07 05:11:20+00:00,2016-10-09 15:07:16+00:00,2016-10-09 15:07:16+00:00,48,7,111,1,1
0,Y3Vyc29yOnYyOpHOBUZeGQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-07 19:51:03+00:00,2016-10-12 17:49:19+00:00,2016-10-12 17:49:20+00:00,96,1,1137,5,2
0,Y3Vyc29yOnYyOpHOBUne8Q==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-10 20:40:31+00:00,2016-10-12 05:17:26+00:00,2016-10-12 05:17:26+00:00,24,1,2074,6,1
0,Y3Vyc29yOnYyOpHOBUzjyg==,freeCodeCamp/freeCodeCamp,CLOSED,2016-10-11 22:48:08+00:00,,2016-10-13 03:27:52+00:00,24,1,2154,4,2
0,Y3Vyc29yOnYyOpHOBU5xWA==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-12 14:30:53+00:00,2016-10-15 12:27:01+00:00,2016-10-15 12:27:01+00:00,48,1,2840,5,1
0,Y3Vyc29yOnYyOpHOBVWT7A==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-15 14:16:53+00:00,2016-11-04 15:26:42+00:00,2016-11-04 15:26:42+00:00,480,4,0,4,1
0,Y3Vyc29yOnYyOpHOBVXGhA==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-15 21:40:14+00:00,2016-10-19 19:11:04+00:00,2016-10-19 19:11:04+00:00,72,1,2056,6,2
0,Y3Vyc29yOnYyOpHOBVYQxQ==,freeCodeCamp/freeCodeCamp,CLOSED,2016-10-16 13:56:12+00:00,,2016-10-17 17:06:13+00:00,24,5,1750,2,1
0,Y3Vyc29yOnYyOpHOBVbMCA==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-17 07:42:34+00:00,2016-10-21 05:23:43+00:00,2016-10-21 05:23:43+00:00,72,1,2530,3,1
0,Y3Vyc29yOnYyOpHOBViz_A==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-17 20:44:52+00:00,2016-12-15 20:59:07+00:00,2016-12-15 20:59:07+00:00,1416,12,1986,4,28
0,Y3Vyc29yOnYyOpHOBVj6pg==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-17 22:44:12+00:00,2016-12-05 23:41:28+00:00,2016-12-05 23:41:28+00:00,1176,9,1970,7,30
0,Y3Vyc29yOnYyOpHOBWNkqw==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-21 15:03:57+00:00,2016-11-22 21:04:23+00:00,2016-11-22 21:04:23+00:00,768,1,2055,4,4
0,Y3Vyc29yOnYyOpHOBWOR-g==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-21 16:12:04+00:00,2016-10-24 09:28:31+00:00,2016-10-24 09:28:31+00:00,48,1,1962,5,5
0,Y3Vyc29yOnYyOpHOBWRqnQ==,freeCodeCamp/freeCodeCamp,CLOSED,2016-10-22 02:20:54+00:00,,2017-01-02 02:17:35+00:00,1704,1,2319,6,9
0,Y3Vyc29yOnYyOpHOBWTNkQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-22 19:14:23+00:00,2017-01-07 21:42:39+00:00,2017-01-07 21:42:39+00:00,1848,6,1955,4,10
0,Y3Vyc29yOnYyOpHOBWTmjw==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-22 23:09:11+00:00,2016-10-26 07:13:57+00:00,2016-10-26 07:13:57+00:00,72,1,1671,5,6
0,Y3Vyc29yOnYyOpHOBWaxoQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-24 13:52:44+00:00,2016-10-27 12:32:14+00:00,2016-10-27 12:32:14+00:00,48,1,1939,4,3
0,Y3Vyc29yOnYyOpHOBWglHg==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-24 23:18:18+00:00,2016-10-27 12:36:58+00:00,2016-10-27 12:36:58+00:00,48,1,2068,4,4
0,Y3Vyc29yOnYyOpHOBWh3tA==,freeCodeCamp/freeCodeCamp,CLOSED,2016-10-25 03:22:26+00:00,,2016-11-05 23:50:23+00:00,264,1,5802,4,1
0,Y3Vyc29yOnYyOpHOBWi01Q==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-25 06:49:01+00:00,2016-10-27 22:25:40+00:00,2016-10-27 22:25:40+00:00,48,1,2150,4,3
0,Y3Vyc29yOnYyOpHOBWkiNA==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-25 10:03:58+00:00,2016-10-27 16:54:16+00:00,2016-10-27 16:54:16+00:00,48,1,2052,3,2
0,Y3Vyc29yOnYyOpHOBWpA5A==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-25 17:02:02+00:00,2016-10-27 15:00:42+00:00,2016-10-27 15:00:43+00:00,24,1,2199,4,6
0,Y3Vyc29yOnYyOpHOBWuMng==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-26 04:23:37+00:00,2016-10-27 13:11:20+00:00,2016-10-27 13:11:20+00:00,24,1,2025,4,2
0,Y3Vyc29yOnYyOpHOBXG_cw==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-28 08:23:52+00:00,2016-11-01 20:00:16+00:00,2016-11-01 20:00:16+00:00,96,2,1902,6,5
0,Y3Vyc29yOnYyOpHOBXP_Cw==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-29 12:40:28+00:00,2016-11-22 21:08:14+00:00,2016-11-22 21:08:14+00:00,576,1,2220,5,8
0,Y3Vyc29yOnYyOpHOBXTR1Q==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-30 23:43:10+00:00,2016-11-04 13:11:37+00:00,2016-11-04 13:11:37+00:00,96,1,2015,3,7
0,Y3Vyc29yOnYyOpHOBXTrXg==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-31 02:21:27+00:00,2017-02-27 23:04:00+00:00,2017-02-27 23:04:00+00:00,2856,15,2258,4,14
0,Y3Vyc29yOnYyOpHOBXXTfQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-10-31 13:23:14+00:00,2016-11-07 07:24:43+00:00,2016-11-07 07:24:43+00:00,144,1,2051,5,2
0,Y3Vyc29yOnYyOpHOBXbnAg==,freeCodeCamp/freeCodeCamp,CLOSED,2016-10-31 19:54:31+00:00,,2017-04-14 02:04:33+00:00,3936,32,369,8,7
0,Y3Vyc29yOnYyOpHOBXjs6Q==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-01 16:03:04+00:00,2016-11-02 17:10:24+00:00,2016-11-02 17:10:24+00:00,24,1,3998,4,3
0,Y3Vyc29yOnYyOpHOBYMvAQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-06 10:43:30+00:00,2016-11-29 23:41:44+00:00,2016-11-29 23:41:44+00:00,552,4,2150,5,10
0,Y3Vyc29yOnYyOpHOBYPkeg==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-07 06:25:33+00:00,2016-11-19 17:42:20+00:00,2016-11-19 17:42:20+00:00,288,2,1915,7,3
0,Y3Vyc29yOnYyOpHOBZHfMA==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-12 17:40:33+00:00,2016-11-17 22:54:41+00:00,2016-11-17 22:54:41+00:00,120,3,1930,3,2
0,Y3Vyc29yOnYyOpHOBaGBUw==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-19 04:32:16+00:00,2016-12-30 19:11:08+00:00,2016-12-30 19:11:08+00:00,984,5,2377,6,3
0,Y3Vyc29yOnYyOpHOBaGzmw==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-19 14:33:19+00:00,2016-11-24 22:30:18+00:00,2016-11-24 22:30:18+00:00,120,1,3777,4,1
0,Y3Vyc29yOnYyOpHOBaIZHg==,freeCodeCamp/freeCodeCamp,CLOSED,2016-11-20 06:50:09+00:00,,2016-12-22 02:06:28+00:00,744,2,2310,5,6
0,Y3Vyc29yOnYyOpHOBaKbCQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-21 01:33:27+00:00,2016-11-29 22:39:48+00:00,2016-11-29 22:39:48+00:00,192,1,1985,6,3
0,Y3Vyc29yOnYyOpHOBaTTUg==,freeCodeCamp/freeCodeCamp,CLOSED,2016-11-21 20:14:05+00:00,,2016-11-23 23:48:37+00:00,48,1,4905,3,1
0,Y3Vyc29yOnYyOpHOBasRCw==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-23 23:47:38+00:00,2017-01-05 00:16:54+00:00,2017-01-05 00:16:54+00:00,1008,3,2144,3,6
0,Y3Vyc29yOnYyOpHOBa058g==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-25 01:04:05+00:00,2016-12-30 04:12:50+00:00,2016-12-30 04:12:50+00:00,840,2,1977,3,1
0,Y3Vyc29yOnYyOpHOBa2Rww==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-25 07:37:55+00:00,2016-11-26 22:19:16+00:00,2016-11-26 22:19:16+00:00,24,1,2023,5,2
0,Y3Vyc29yOnYyOpHOBa49Vw==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-25 13:33:04+00:00,2016-11-26 20:43:28+00:00,2016-11-26 20:43:28+00:00,24,1,4041,4,6
0,Y3Vyc29yOnYyOpHOBbUYRg==,freeCodeCamp/freeCodeCamp,CLOSED,2016-11-29 19:03:11+00:00,,2016-12-08 07:25:16+00:00,192,1,2000,3,2
0,Y3Vyc29yOnYyOpHOBbWTtQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-11-29 22:07:07+00:00,2016-12-01 21:38:22+00:00,2016-12-01 21:38:22+00:00,24,1,2131,6,1
0,Y3Vyc29yOnYyOpHOBbeTNw==,freeCodeCamp/freeCodeCamp,CLOSED,2016-11-30 15:48:52+00:00,,2016-12-04 23:31:05+00:00,96,1,10286,3,1
0,Y3Vyc29yOnYyOpHOBbkCuA==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-01 01:43:56+00:00,2016-12-04 23:54:58+00:00,2016-12-04 23:54:59+00:00,72,3,2044,4,3
0,Y3Vyc29yOnYyOpHOBb_PDQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-05 01:10:33+00:00,2016-12-06 01:15:48+00:00,2016-12-06 01:15:48+00:00,24,1,1913,4,2
0,Y3Vyc29yOnYyOpHOBcAtNA==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-05 07:26:33+00:00,2016-12-12 16:13:41+00:00,2016-12-12 16:13:41+00:00,168,1,2024,7,5
0,Y3Vyc29yOnYyOpHOBck2fA==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-08 07:37:19+00:00,2016-12-10 23:11:08+00:00,2016-12-10 23:11:08+00:00,48,1,103,2,1
0,Y3Vyc29yOnYyOpHOBc4DqA==,freeCodeCamp/freeCodeCamp,CLOSED,2016-12-09 21:57:06+00:00,,2017-01-27 09:27:28+00:00,1152,1,426,6,7
0,Y3Vyc29yOnYyOpHOBc5liw==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-10 04:07:26+00:00,2017-01-26 08:19:22+00:00,2017-01-26 08:19:22+00:00,1128,1,1956,5,15
0,Y3Vyc29yOnYyOpHOBc8PcQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-11 11:22:57+00:00,2017-01-08 21:12:58+00:00,2017-01-08 21:12:58+00:00,672,3,2118,3,2
0,Y3Vyc29yOnYyOpHOBdHvag==,freeCodeCamp/freeCodeCamp,CLOSED,2016-12-12 22:11:05+00:00,,2017-02-21 06:44:09+00:00,1680,5,2033,3,2
0,Y3Vyc29yOnYyOpHOBdRSAg==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-13 17:45:33+00:00,2016-12-15 01:36:05+00:00,2016-12-15 01:36:05+00:00,24,1,2032,5,2
0,Y3Vyc29yOnYyOpHOBdWk4Q==,freeCodeCamp/freeCodeCamp,CLOSED,2016-12-14 04:56:45+00:00,,2017-01-07 21:18:48+00:00,576,1,8831,4,1
0,Y3Vyc29yOnYyOpHOBdf3Bg==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-14 21:30:20+00:00,2017-01-26 20:16:17+00:00,2017-01-26 20:16:17+00:00,1008,6,291,4,9
0,Y3Vyc29yOnYyOpHOBeDpsw==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-19 19:35:40+00:00,2017-01-04 01:22:18+00:00,2017-01-04 01:22:18+00:00,360,1,1985,4,1
0,Y3Vyc29yOnYyOpHOBeTvpQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-21 08:19:29+00:00,2017-01-24 17:37:16+00:00,2017-01-24 17:37:16+00:00,816,3,2052,5,3
0,Y3Vyc29yOnYyOpHOBesOtQ==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-24 00:42:36+00:00,2016-12-25 14:17:06+00:00,2016-12-25 14:17:06+00:00,24,1,2058,4,2
0,Y3Vyc29yOnYyOpHOBevrVA==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-26 07:34:54+00:00,2016-12-30 03:25:59+00:00,2016-12-30 03:25:59+00:00,72,4,321,3,1
0,Y3Vyc29yOnYyOpHOBex1tw==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-26 17:23:10+00:00,2016-12-30 04:47:01+00:00,2016-12-30 04:47:01+00:00,72,1,1715,4,1
0,Y3Vyc29yOnYyOpHOBeyBRw==,freeCodeCamp/freeCodeCamp,MERGED,2016-12-26 18:41:55+00:00,2016-12-30 04:31:38+00:00,2016-12-30 04:31:38+00:00,72,1,2056,4,1
0,Y3Vyc29yOnYyOpHOBfMbDg==,freeCodeCamp/freeCodeCamp,CLOSED,2017-01-01 05:59:18+00:00,,2017-01-03 07:29:04+00:00,48,1,1928,6,2
0,Y3Vyc29yOnYyOpHOBfNtGw==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-02 05:56:10+00:00,2017-01-03 07:04:07+00:00,2017-01-03 07:04:08+00:00,24,6,13,2,3
0,Y3Vyc29yOnYyOpHOBfQLOQ==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-02 17:02:37+00:00,2017-01-04 23:39:02+00:00,2017-01-04 23:39:02+00:00,48,1,3704,3,4
0,Y3Vyc29yOnYyOpHOBfRK6w==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-02 22:27:04+00:00,2017-01-06 06:03:11+00:00,2017-01-06 06:03:11+00:00,72,1,2138,4,1
0,Y3Vyc29yOnYyOpHOBfRQjA==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-02 23:02:51+00:00,2017-01-16 18:17:02+00:00,2017-01-16 18:17:02+00:00,312,1,2211,5,6
0,Y3Vyc29yOnYyOpHOBfZA6g==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-03 21:33:36+00:00,2017-01-04 22:55:46+00:00,2017-01-04 22:55:46+00:00,24,1,0,4,2
0,Y3Vyc29yOnYyOpHOBfmTXQ==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-05 06:51:12+00:00,2017-01-12 17:38:37+00:00,2017-01-12 17:38:37+00:00,168,1,2467,4,7
0,Y3Vyc29yOnYyOpHOBgBOYg==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-09 13:19:00+00:00,2017-01-11 08:55:01+00:00,2017-01-11 08:55:01+00:00,24,1,1940,3,2
0,Y3Vyc29yOnYyOpHOBgBwrA==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-09 14:18:03+00:00,2017-01-13 13:56:35+00:00,2017-01-13 13:56:35+00:00,72,1,1943,4,1
0,Y3Vyc29yOnYyOpHOBgpr0w==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-12 21:42:28+00:00,2017-02-27 22:00:38+00:00,2017-02-27 22:00:38+00:00,1104,33,179,2,1
0,Y3Vyc29yOnYyOpHOBgrj8g==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-13 02:01:09+00:00,2017-01-20 04:12:15+00:00,2017-01-20 04:12:15+00:00,168,1,934,4,1
0,Y3Vyc29yOnYyOpHOBg4zFA==,freeCodeCamp/freeCodeCamp,CLOSED,2017-01-15 12:21:10+00:00,,2017-05-21 17:40:42+00:00,3024,23,2152,4,8
0,Y3Vyc29yOnYyOpHOBhB7lg==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-16 19:06:45+00:00,2017-01-19 04:24:10+00:00,2017-01-19 04:24:10+00:00,48,2,2747,4,1
0,Y3Vyc29yOnYyOpHOBhU2CA==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-18 12:10:56+00:00,2017-01-21 07:39:35+00:00,2017-01-21 07:39:35+00:00,48,1,2253,4,2
0,Y3Vyc29yOnYyOpHOBhpnnw==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-20 03:18:47+00:00,2017-01-21 08:24:07+00:00,2017-01-21 08:24:07+00:00,24,1,2147,4,1
0,Y3Vyc29yOnYyOpHOBh3DLg==,freeCodeCamp/freeCodeCamp,CLOSED,2017-01-22 09:10:52+00:00,,2017-02-18 02:48:04+00:00,624,52,2095,29,2
0,Y3Vyc29yOnYyOpHOBh3ikA==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-22 14:03:38+00:00,2017-01-24 09:27:49+00:00,2017-01-24 09:27:49+00:00,24,1,2189,3,3
0,Y3Vyc29yOnYyOpHOBh4c3Q==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-22 21:34:45+00:00,2017-01-27 21:54:23+00:00,2017-01-27 21:54:23+00:00,120,1,2421,4,1
0,Y3Vyc29yOnYyOpHOBh4hsw==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-22 22:04:10+00:00,2017-01-25 19:30:19+00:00,2017-01-25 19:30:19+00:00,48,1,1708,5,2
0,Y3Vyc29yOnYyOpHOBh4zlA==,freeCodeCamp/freeCodeCamp,CLOSED,2017-01-23 00:05:38+00:00,,2017-01-25 06:53:45+00:00,48,2,2494,4,3
0,Y3Vyc29yOnYyOpHOBiPH7A==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-24 21:33:59+00:00,2017-01-27 15:47:34+00:00,2017-01-27 15:47:34+00:00,48,1,2176,3,5
0,Y3Vyc29yOnYyOpHOBiRulQ==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-25 03:50:39+00:00,2017-01-28 19:01:24+00:00,2017-01-28 19:01:24+00:00,72,1,2338,6,7
0,Y3Vyc29yOnYyOpHOBiSP3g==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-25 05:48:12+00:00,2017-01-29 08:43:02+00:00,2017-01-29 08:43:02+00:00,96,3,2316,3,2
0,Y3Vyc29yOnYyOpHOBiTAQg==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-25 08:07:37+00:00,2017-01-28 06:56:46+00:00,2017-01-28 06:56:46+00:00,48,2,2509,4,1
0,Y3Vyc29yOnYyOpHOBiWO2w==,freeCodeCamp/freeCodeCamp,CLOSED,2017-01-25 14:05:47+00:00,,2017-09-02 01:15:04+00:00,5256,6,1405,5,1
0,Y3Vyc29yOnYyOpHOBia4aA==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-25 20:49:22+00:00,2017-01-30 18:30:06+00:00,2017-01-30 18:30:06+00:00,96,1,2181,3,3
0,Y3Vyc29yOnYyOpHOBia4kw==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-25 20:49:39+00:00,2017-01-29 21:20:58+00:00,2017-01-29 21:20:58+00:00,96,1,1275,4,4
0,Y3Vyc29yOnYyOpHOBidArQ==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-26 00:52:44+00:00,2017-01-31 18:39:12+00:00,2017-01-31 18:39:12+00:00,120,1,1912,5,15
0,Y3Vyc29yOnYyOpHOBidpAQ==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-26 02:57:02+00:00,2017-01-27 10:27:56+00:00,2017-01-27 10:27:56+00:00,24,1,2137,5,3
0,Y3Vyc29yOnYyOpHOBilw7w==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-26 20:06:27+00:00,2017-02-02 06:29:23+00:00,2017-02-02 06:29:24+00:00,144,1,1983,5,5
0,Y3Vyc29yOnYyOpHOBil35g==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-26 20:16:48+00:00,2017-01-29 08:46:08+00:00,2017-01-29 08:46:08+00:00,48,1,1701,6,1
0,Y3Vyc29yOnYyOpHOBio3vA==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-27 02:35:48+00:00,2017-01-29 20:47:52+00:00,2017-01-29 20:47:52+00:00,48,1,3438,5,6
0,Y3Vyc29yOnYyOpHOBirmSg==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-27 11:16:51+00:00,2017-02-01 17:01:45+00:00,2017-02-01 17:01:45+00:00,120,22,2238,5,2
0,Y3Vyc29yOnYyOpHOBiyfIA==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-27 23:48:58+00:00,2017-02-05 13:12:04+00:00,2017-02-05 13:12:04+00:00,192,1,1628,6,14
0,Y3Vyc29yOnYyOpHOBi2o5w==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-29 18:53:54+00:00,2017-02-01 10:15:25+00:00,2017-02-01 10:15:25+00:00,48,1,2819,6,10
0,Y3Vyc29yOnYyOpHOBi3ZLQ==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-30 00:42:11+00:00,2017-02-02 06:34:10+00:00,2017-02-02 06:34:10+00:00,72,1,2227,6,8
0,Y3Vyc29yOnYyOpHOBi84Bw==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-30 15:30:15+00:00,2017-02-06 20:43:08+00:00,2017-02-06 20:43:08+00:00,168,1,2014,4,1
0,Y3Vyc29yOnYyOpHOBjAjxw==,freeCodeCamp/freeCodeCamp,CLOSED,2017-01-30 20:58:03+00:00,,2017-09-02 03:03:54+00:00,5136,2,1477,6,10
0,Y3Vyc29yOnYyOpHOBjAzTA==,freeCodeCamp/freeCodeCamp,CLOSED,2017-01-30 21:20:16+00:00,,2017-03-25 10:41:37+00:00,1272,1,4910,5,1
0,Y3Vyc29yOnYyOpHOBjNkkQ==,freeCodeCamp/freeCodeCamp,MERGED,2017-01-31 21:54:28+00:00,2017-02-07 17:10:52+00:00,2017-02-07 17:10:52+00:00,144,1,1124,4,7
0,Y3Vyc29yOnYyOpHOBji2NA==,freeCodeCamp/freeCodeCamp,MERGED,2017-02-02 17:00:08+00:00,2017-02-24 16:26:18+00:00,2017-02-24 16:26:19+00:00,504,1,1912,5,3
0,Y3Vyc29yOnYyOpHOBj0rpw==,freeCodeCamp/freeCodeCamp,MERGED,2017-02-04 19:18:35+00:00,2017-02-08 13:26:17+00:00,2017-02-08 13:26:17+00:00,72,1,2636,4,6
0,Y3Vyc29yOnYyOpHOBj1rGA==,freeCodeCamp/freeCodeCamp,MERGED,2017-02-05 05:28:12+00:00,2017-02-13 10:49:41+00:00,2017-02-13 10:49:41+00:00,192,1,2118,3,10
0,Y3Vyc29yOnYyOpHOBj25wA==,freeCodeCamp/freeCodeCamp,MERGED,2017-02-05 18:08:49+00:00,2017-02-12 09:01:23+00:00,2017-02-12 09:01:23+00:00,144,1,2371,3,12
0,Y3Vyc29yOnYyOpHOBj3IDA==,freeCodeCamp/freeCodeCamp,MERGED,2017-02-05 19:48:01+00:00,2017-02-28 21:43:55+00:00,2017-02-28 21:43:55+00:00,552,2,2536,4,4
0,Y3Vyc29yOnYyOpHOBj3LQg==,freeCodeCamp/freeCodeCamp,MERGED,2017-02-05 20:13:09+00:00,2017-02-08 15:06:50+00:00,2017-02-08 15:06:50+00:00,48,6,1956,4,1
